Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Start Flag
0,0.506958008,0.805419922,-0.244628906,-21.42333794,16.78466797,0.610351563,0
1,0.501098633,0.821533203,-0.234619141,5.859374523,-8.7890625,7.019042492,0
2,0.447998047,0.837524414,-0.298828125,19.89746094,-17.21191406,1.281738162,0
3,0.526611328,0.82019043,-0.279663086,13.48876858,-50.84228134,0.610351563,0
4,0.553833008,0.788208008,-0.213867188,26.24511528,-14.46533108,7.446288586,0
5,0.483032227,0.850952148,-0.220458984,11.53564358,-11.90185452,5.004882813,0
6,0.427612305,0.844360352,-0.230834961,5.676269054,8.239746094,-1.098632813,0
7,0.442260742,0.873901367,-0.1796875,8.911132813,28.80859184,-2.380371094,0
8,0.392578125,0.870849609,-0.172485352,5.432128429,8.483886719,1.953124881,0
9,0.453613281,0.873291016,-0.141479492,-6.591796398,3.11279273,1.159667969,0
10,0.482421875,0.843017578,-0.178222656,0.97656244,-2.868652105,1.892089725,0
11,0.434570313,0.862304688,-0.258789063,-10.98632717,7.934569836,-0.549316406,0
12,0.551879883,0.672241211,-0.548461914,-107.3608322,40.40526962,-21.97265434,0
13,0.771484375,0.885742188,-1.360595703,-280.3344727,26.30615044,-73.18115234,0
14,0.663818359,0.3828125,-1.263061523,-356.079071,115.1733322,-66.16210938,0
15,0.053710938,0.285522461,-0.839477539,-329.2236023,114.1967697,-42.35839462,0
16,-0.290649414,-0.051757813,0.279785156,-76.171875,-291.6870117,11.7797842,0
17,0.697753906,-0.911010742,-0.377319336,67.56591797,-78.49121094,8.056640625,0
18,0.174804688,-0.610229492,-0.227905273,145.8129883,-34.66796875,24.84130669,0
19,0.501098633,-0.233520508,-0.32421875,234.9853363,-14.22119045,0.122070305,0
20,0.468017578,0.421020508,-1.439697266,238.6474457,-102.5390549,49.926754,0
21,0.253051758,1.741210938,-1.163696289,231.9335785,-142.0898438,57.49511337,0
22,0.396728516,0.749633789,-0.660766602,145.5078125,8.911132813,8.7890625,0
23,0.485595703,0.889282227,-0.399047852,54.3823204,-6.225585461,2.563476324,0
24,0.432861328,0.756713867,-0.384399414,40.34423447,5.065917492,-9.033203125,0
25,0.405029297,0.844360352,-0.172851563,-22.70507622,-9.033203125,-4.943847656,0
26,0.5390625,0.879150391,-0.064941406,-45.47118759,-2.685546637,-0.732421815,0
27,0.470092773,0.905273438,-0.043945313,-20.93505669,-7.873534679,-2.075195313,0
28,0.482910156,0.890380859,-0.039550781,1.403808475,-14.95361233,-5.493163586,0
29,0.428466797,0.884155273,-0.12890625,4.638671875,-15.99120998,-4.516601563,1
30,0.44152832,0.839233398,-0.142578125,18.73779297,0.610351563,2.62451148,1
31,0.411010742,0.896850586,-0.124389648,12.08495998,-2.685546637,5.676269054,1
32,0.46484375,0.820556641,-0.130004883,0,4.943847656,4.333496094,1
33,0.403320313,0.873291016,-0.088134766,-3.723144293,9.216308594,-1.403808475,1
34,0.493896484,0.857055664,-0.070678711,-1.6479491,3.784179449,3.295898199,1
35,0.451782227,0.8671875,-0.042480469,0.305175781,-23.13232231,1.342773318,1
36,0.447509766,0.87487793,-0.052246094,4.150390625,-6.042479992,2.197265625,1
37,0.459228516,0.853759766,-0.066650391,5.615233898,-2.197265625,1.953124881,1
38,0.37878418,0.906738281,-0.063842773,4.943847656,16.05224609,0.549316406,1
39,0.465698242,0.856811523,-0.095703125,-2.075195313,-1.708984256,0.915527284,1
40,0.392944336,0.884521484,-0.282104492,-27.46581841,26.85546684,-0.061035153,1
41,0.607299805,0.764526367,-0.56262207,-116.8212814,83.55712128,-14.83154202,1
42,0.66027832,1.072387695,-1.699829102,-367.004364,123.1689377,-39.12353516,1
43,0.608886719,0.527587891,-1.07421875,-350.585907,85.14403534,-72.99804688,1
44,0.476196289,0.090820313,-0.141845703,-353.4545593,16.54052734,-32.40966797,1
45,-1.203491211,0.007080078,-0.433349609,-56.51855087,-93.50585175,111.4501877,1
46,0.045166016,-0.836181641,-0.143676758,75.1953125,-29.96825981,18.43261719,1
47,0.08581543,-0.483276367,-0.218383789,170.5932465,-2.685546637,50.23192978,1
48,0.271850586,-0.126342773,-0.775756836,209.8998871,-114.6240158,91.49169159,1
49,0.093261719,0.710693359,-1.243530273,268.737793,55.17577744,132.7514648,1
50,0.932983398,1.551269531,-0.732543945,287.4755859,-166.9921722,179.3212738,1
51,0.744873047,0.468383789,-0.539794922,146.1791992,175.0488129,26.85546684,1
52,0.48840332,0.802734375,-0.389038086,28.44238091,20.20263481,2.014160156,1
53,0.38684082,0.844726563,-0.254272461,9.521484375,-5.432128429,-5.615233898,1
54,0.332763672,0.932861328,-0.180786133,-18.18847656,26.42822075,-7.446288586,1
55,0.387817383,0.914794922,-0.075561523,-20.50781059,3.234863043,-3.60107398,1
56,0.419677734,0.892944336,-0.118408203,-15.07568264,8.117675781,-2.258300781,1
57,0.413574219,0.869750977,-0.184082031,-1.281738162,3.417968512,-3.540038824,1
58,0.406494141,0.870605469,-0.164794922,-1.098632813,1.525878787,1.159667969,1
,,,,,,,
